GeneID,pident,chemotaxis,ribosom,signal,receptor,enzyme,kinase,morpho,tRNA,GPCR,G protein,transcription,translation,replication,purine,biosynthesis,transcription factor,division,7tm_1,G_alpha,nerv
6652,81.79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6651,83.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259236,95.15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
574414,73.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154796,96.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10808,92.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10809,97.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,95.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56241,74.64,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10806,80.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56243,82.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10800,86.83,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10801,89.28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
10802,89.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10803,86.45,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27199,85.76,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
57118,98.8,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
63982,93.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57113,88.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58509,86.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57111,96.71,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
57110,89.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57117,90.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,82.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57115,72.8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6385,77.34,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6387,86.84,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6386,89.33,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6383,81.09,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6382,73.72,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25858,48.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6389,96.14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6388,94.79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85027,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245940,65.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170487,78.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159013,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26258,88.27,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26259,78.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120534,93.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26254,71.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64175,89.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26257,76.57,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
64172,85.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64170,85.57,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57002,71.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80184,85.43,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28971,89.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80183,58.94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353345,78.77,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7301,88.99,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80740,83.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57574,90.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7306,87.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
79953,91.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,98.09,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,98.69,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79957,88.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79956,68.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79955,91.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
134265,88.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,97.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,84.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79959,98.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79958,64.79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1847,92.71,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,96.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,92.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,88.54,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4958,79.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,81.82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2168,82.68,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3251,95.41,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4952,92.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4953,91.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2167,87.88,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4951,90.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4956,88.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4957,88.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
167691,65.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,86.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54497,93.24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54496,83.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54495,90.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54494,61.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54492,91.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54491,83.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345651,96.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54499,95.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54498,96.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57621,94.75,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3298,98.68,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3299,84.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1908,59.12,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1909,92.51,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
5137,94.81,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5136,93.47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3297,88.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1902,97.25,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5132,86.6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,69.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3293,74.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3002,70.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222662,98.17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
222663,96.35,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4171,96.02,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
92747,56.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146395,71.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113675,81.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387856,91.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113730,70.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57379,93.94,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285381,92.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285382,93.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112812,80.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54677,88.89,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54676,99.44,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
285386,81.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54674,87.43,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169522,80.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147372,88.48,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
255798,77.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10645,92.52,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8290,97.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84329,66.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347475,59.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
143879,90.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
144097,73.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284521,84.24,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1733,81.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
284525,68.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143872,96.57,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
254773,74.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133060,78.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148738,87.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10884,72.44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
254778,80.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929889,49.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0285659,84.76,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
132884,72.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255426,94.85,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2044,96.66,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112724,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
254827,78.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375287,57.14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64983,75.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6891,75.61,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6890,71.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6892,75.52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222255,90.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6894,69.06,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
6897,94.88,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
222256,78.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102724023,86.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06898,91.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
169693,64.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64981,73.91,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57805,91.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57804,83.18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
83752,95.19,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
83755,70.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83756,72.98,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56616,67.36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
83759,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10907,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
388591,74.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56342,75.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8295,97.53,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
388555,50.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388886,76.85,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
388551,88.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56344,94.22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1278,90.96,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79784,91.94,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
79785,85.03,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79782,68.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79783,72.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79780,60.07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79781,77.03,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
1270,84.0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1271,94.93,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,95.85,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,87.17,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
729767,57.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,94.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79788,61.56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79789,69.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8798,68.94,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8799,92.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10887,83.97,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
161198,66.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8790,72.98,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8243,99.59,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8792,64.97,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8241,96.83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
284383,74.76,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
284382,77.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8796,60.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8797,52.78,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
29080,70.66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1490,91.4,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
123228,92.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54328,99.46,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7047,57.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148867,94.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10205,82.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57216,99.42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10202,68.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201255,85.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338755,80.06,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
375759,52.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10203,90.69,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8427,87.76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55188,95.58,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8425,90.76,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5467,90.7,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
57567,96.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
55182,98.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55183,69.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91966,80.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7042,95.02,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
55186,97.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55187,93.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8428,96.75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57565,98.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,99.87,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
6142,99.43,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9124,88.45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
402160,69.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,057563,92.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9839,95.39,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
9126,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27197,82.01,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7597,89.04,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
9833,83.56,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9830,75.79,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9831,81.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7593,69.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9837,94.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
221472,82.74,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
23114,96.89,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10655,84.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23116,85.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23111,84.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23112,95.19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
23113,86.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
89869,71.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
126767,60.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23118,93.94,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23119,86.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
151790,76.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10656,96.62,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
374887,83.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142891,94.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374882,83.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10302,77.38,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
131578,83.65,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57568,91.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80273,88.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10652,94.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4139,89.81,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
170302,92.09,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4130,79.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50801,82.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4133,94.22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4134,60.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,78.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4137,84.47,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
342979,53.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5693,93.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5690,95.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5691,98.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5696,89.96,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5697,73.47,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5694,94.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5695,94.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,72.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5698,89.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5699,88.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342977,66.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
151246,55.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
256394,76.3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64180,72.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56181,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56180,96.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22795,75.84,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22794,91.32,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
22797,86.07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22796,84.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145264,62.41,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29086,93.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124997,86.57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
760,80.77,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55357,80.71,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92922,92.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
