GeneID,pident,TMn,SeqLen,GPCRHMM,ribosom,undefined,receptor,GPCR,G-protein_coupled_receptor,channel,receptor_tyrosine_kinase,enzyme,nuclear_receptor,ase,membrane
100996482,-1,1,-1,0,0,0,0,0,0,0,0,0,0,1,0
2335,91.21,1,2452,0,0,0,1,0,0,0,0,1,0,1,1
257240,83.07,0,644,0,0,0,0,0,0,0,0,0,0,1,0
340307,-1,1,-1,0,0,0,0,0,0,0,0,0,0,1,1
56984,85.61,0,264,0,0,0,0,0,0,0,0,0,0,1,0
3476,81.48,0,339,0,0,0,0,0,0,0,0,0,0,1,1
139105,39.28,0,434,0,0,0,0,0,0,0,0,0,0,0,0
5140,79.62,6,1029,0,0,0,0,0,0,0,0,1,0,1,1
282617,64.67,0,200,0,0,0,1,0,0,0,0,0,0,0,0
56204,74.65,0,1076,0,0,0,0,0,0,0,0,0,0,0,0
6699,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
6698,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
56203,77.72,0,560,0,0,0,0,0,0,0,0,0,0,1,1
6693,-1,1,-1,0,0,0,1,0,0,0,0,0,0,1,1
6692,74.95,1,529,0,0,0,1,0,0,0,0,1,0,1,1
6691,-1,0,-1,0,0,0,0,0,0,0,0,1,0,1,0
6690,67.09,0,79,0,0,0,0,0,0,0,0,1,0,1,0
6697,74.71,0,261,0,0,0,0,0,0,0,0,1,0,1,0
6696,59.76,0,314,0,0,0,1,0,0,0,0,0,0,0,1
6695,95.01,0,439,0,0,0,0,0,0,0,0,0,0,1,0
6694,65.5,0,211,0,0,0,0,0,0,0,0,1,0,1,0
201973,73.13,0,339,0,0,0,0,0,0,0,0,0,0,1,0
81327,71.66,7,328,1,0,0,1,1,1,0,0,0,0,0,1
9131,89.13,1,324,0,0,0,0,0,0,0,0,1,0,1,1
102723865,45.31,0,232,0,0,1,0,0,0,0,0,0,0,0,0
339457,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
102723861,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
64900,72.98,0,475,0,0,0,0,0,0,0,0,0,0,1,0
90580,80.83,0,260,0,0,0,0,0,0,0,0,0,0,0,0
644994,60.14,0,172,0,0,0,0,0,0,0,0,0,0,0,1
93979,82.04,1,403,0,0,0,0,0,0,0,0,0,0,1,0
93978,53.08,1,209,0,0,0,0,0,0,0,0,0,0,0,1
441155,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
9397,95.19,0,485,0,0,0,0,0,0,0,0,0,0,1,0
441151,95.12,2,566,0,0,0,0,0,0,0,0,0,0,1,1
441150,67.69,0,101,0,0,0,0,0,0,0,0,0,0,0,0
162967,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
7832,92.41,0,158,0,0,0,0,0,0,0,0,0,0,0,0
128817,72.88,0,145,0,0,0,0,0,0,0,0,1,0,1,0
93974,75.0,0,60,0,0,0,0,0,0,0,0,1,0,1,1
7837,91.24,0,1479,0,0,0,1,0,0,0,0,0,0,1,0
6341,84.66,1,190,0,0,0,0,0,0,0,0,0,0,1,1
6340,81.54,2,616,0,0,0,0,0,0,1,0,0,0,0,1
6343,53.45,0,121,0,0,0,1,0,1,0,0,0,0,0,0
6342,90.21,0,140,0,0,0,0,0,0,0,0,0,0,1,0
6345,96.25,0,473,0,0,0,0,0,0,0,0,0,0,0,1
6344,84.27,7,445,0,0,0,1,1,1,0,0,0,0,0,1
6347,62.82,0,99,0,0,0,1,0,1,0,0,1,0,1,1
6346,43.48,0,96,0,0,0,1,0,0,0,0,0,0,0,0
6349,76.34,0,93,0,0,0,1,0,0,0,0,0,0,0,0
6348,-1,0,-1,0,0,0,1,0,1,0,0,0,0,0,0
83642,80.42,0,669,0,0,0,0,0,0,0,0,0,0,0,0
245908,67.95,0,78,0,0,0,0,0,0,0,0,0,0,0,0
245909,75.41,0,65,0,0,0,0,0,0,0,0,0,0,0,0
56061,94.27,0,290,0,0,0,0,0,0,0,0,0,0,0,0
56062,88.87,0,720,0,0,0,0,0,0,0,0,0,0,0,1
56063,89.91,3,180,0,0,0,0,0,0,0,0,0,0,0,1
728215,86.57,1,458,0,0,0,0,0,0,0,0,0,0,1,1
389524,75.77,0,878,0,0,0,0,0,0,0,0,0,0,0,0
1260,92.76,4,664,0,0,0,0,0,0,1,0,0,0,0,1
9353,95.3,0,1509,0,0,0,0,0,0,0,0,0,0,1,1
219464,75.32,7,359,1,0,0,1,1,1,0,0,0,0,0,1
9603,63.9,0,694,0,0,0,0,0,0,0,0,0,0,1,0
9350,68.16,0,267,0,0,0,1,0,0,0,0,1,0,1,1
57337,72.19,0,985,0,0,0,0,0,0,0,0,0,0,1,0
9604,91.02,0,474,0,0,0,1,0,0,0,0,1,0,1,0
9607,94.83,0,116,0,0,0,1,0,1,0,0,0,0,1,0
9354,96.27,0,1073,0,0,0,0,0,0,0,0,0,0,1,0
10170,86.18,1,379,0,0,0,0,0,0,0,0,0,0,1,1
10171,95.81,0,215,0,1,0,0,0,0,0,0,0,0,1,1
10172,48.92,0,627,0,0,0,0,0,0,0,0,0,0,1,0
9358,82.79,0,445,0,0,0,1,0,0,0,0,0,0,0,1
10174,79.92,0,725,0,0,0,0,0,0,0,0,0,0,1,1
10175,100.0,3,144,0,0,0,0,0,0,0,0,0,0,0,1
27352,93.21,2,749,0,0,0,0,0,0,0,0,1,0,1,1
100133171,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
25963,82.63,7,181,0,0,0,1,0,0,0,0,0,0,1,1
83861,66.18,0,560,0,0,0,0,0,0,0,0,0,0,0,0
150082,57.56,0,670,0,0,0,0,0,0,0,0,0,0,0,0
28231,73.06,12,722,0,0,0,0,0,0,0,0,0,0,1,1
3782,97.86,7,426,0,0,0,0,0,0,1,0,0,0,1,1
1806,87.72,0,173,0,0,0,0,0,0,0,0,1,0,1,0
1805,92.08,0,201,0,0,0,0,0,0,0,0,0,0,0,0
8999,78.53,0,530,0,0,0,0,0,0,0,0,0,0,1,0
1803,84.62,0,765,0,0,0,1,0,0,0,0,0,0,1,1
1802,85.68,0,413,0,0,0,0,0,0,0,0,0,0,0,0
3784,90.86,6,549,0,0,0,0,0,0,1,0,0,0,1,1
1800,76.86,1,393,0,0,0,0,0,0,0,0,0,0,1,1
8992,98.77,2,81,0,0,0,0,0,0,0,0,0,0,1,1
8993,64.4,0,196,0,0,0,1,0,0,0,0,0,0,1,0
3788,98.32,6,477,0,0,0,0,0,0,1,0,0,0,0,1
8991,89.38,0,514,0,0,0,0,0,0,0,0,0,0,0,1
8996,91.1,0,208,0,0,0,0,0,0,0,0,0,0,1,1
8997,98.33,0,1665,0,0,0,0,0,0,0,0,0,0,1,1
8994,97.1,0,218,0,0,0,0,0,0,0,0,0,0,0,0
8995,55.43,2,199,0,0,0,1,0,0,0,0,0,0,0,1
6510,80.08,9,469,0,0,0,1,0,0,0,0,0,0,0,1
4994,84.76,6,315,1,0,0,1,1,1,0,0,0,0,0,1
4995,-1,5,-1,1,0,0,1,1,1,0,0,0,0,0,1
4992,79.81,8,312,1,0,0,1,1,1,0,0,0,0,0,1
4993,85.34,7,312,1,0,0,1,1,1,0,0,0,0,0,1
4990,97.97,0,246,0,0,0,0,0,0,0,0,0,0,1,0
4991,85.9,8,312,1,0,0,1,1,1,0,0,0,0,0,1
124842,93.19,1,984,0,0,0,0,0,0,0,0,0,0,0,1
4998,68.75,0,856,0,0,0,0,0,0,0,0,0,0,1,1
4999,78.6,0,577,0,0,0,0,0,0,0,0,0,0,1,1
160897,87.76,7,440,1,0,0,1,1,0,0,0,0,0,0,1
59307,78.59,1,504,0,0,0,1,0,0,0,0,0,0,1,1
345611,59.09,0,181,0,0,0,0,0,0,0,0,0,0,1,1
113452,70.94,5,240,0,0,0,0,0,0,0,0,0,0,0,1
102724981,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
113451,86.7,0,460,0,0,0,0,0,0,0,0,1,0,1,0
113457,100.0,0,450,0,0,0,0,0,0,0,0,0,0,1,1
133022,75.0,8,369,0,0,0,0,0,0,0,0,0,0,0,1
9253,93.63,0,652,0,0,0,0,0,0,0,0,0,0,1,0
441509,95.51,3,342,0,0,0,1,0,0,1,0,0,0,0,1
114824,57.59,0,448,0,0,0,0,0,0,0,0,0,0,0,0
6517,95.28,12,509,0,0,0,0,0,0,0,0,0,0,1,1
79607,98.29,0,351,0,0,0,0,0,0,0,0,0,0,0,0
1948,97.27,1,333,0,0,0,1,0,0,0,0,0,0,0,1
1949,96.76,1,340,0,0,0,1,0,0,0,0,1,0,1,1
169834,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
1942,86.76,0,205,0,0,0,1,0,0,0,0,1,0,1,1
1943,90.53,0,213,0,0,0,1,0,0,0,0,0,0,0,1
3712,88.54,0,347,0,0,0,0,0,0,0,0,1,0,1,1
1946,99.0,1,201,0,0,0,1,0,0,0,0,0,0,0,1
100310846,74.28,0,418,0,0,0,0,0,0,0,0,0,0,1,1
1944,93.28,1,238,0,0,0,1,0,0,0,0,0,0,1,1
1945,82.1,1,207,0,0,0,1,0,0,0,0,0,0,1,1
90050,76.71,0,292,0,0,0,0,0,0,0,0,0,0,0,0
1947,95.09,1,346,0,0,0,1,0,0,0,0,0,0,1,1
101930325,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1
2859,71.8,6,340,1,0,0,1,1,1,0,0,0,0,0,1
317662,73.36,0,540,0,0,0,0,0,0,0,0,0,0,0,0
55726,82.38,0,649,0,0,0,0,0,0,0,0,0,0,0,0
4111,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
147699,75.31,0,430,0,0,0,0,0,0,0,0,0,0,1,0
23786,70.17,1,509,0,0,0,0,0,0,0,0,1,0,1,1
388591,79.45,0,656,0,0,0,0,0,0,0,0,0,0,1,0
2850,97.35,7,375,1,0,0,1,1,1,0,0,0,0,0,1
2853,59.87,6,319,1,0,0,1,1,1,0,0,0,0,0,1
2852,86.4,7,375,1,0,0,1,1,1,0,0,0,0,0,1
388595,77.25,9,343,0,0,0,0,0,0,0,0,0,0,1,1
2854,-1,7,-1,1,0,0,1,1,1,0,0,0,0,0,1
2857,90.57,7,381,1,0,0,1,1,1,0,0,0,0,0,1
2856,60.36,7,333,1,0,0,1,1,1,0,0,0,0,0,1
1490,91.4,0,349,0,0,0,1,0,0,0,0,1,0,1,1
1491,85.86,0,296,0,0,0,0,0,0,0,0,1,0,1,0
219699,92.19,1,934,0,0,0,1,0,0,0,0,0,0,1,1
1493,75.78,1,223,0,0,0,1,0,0,0,0,0,0,1,1
3337,95.88,0,340,0,0,0,0,0,0,0,0,0,0,0,1
3336,98.04,0,102,0,0,0,0,0,0,0,0,0,0,1,1
1496,100.0,0,585,0,0,0,0,0,0,0,0,0,0,0,1
420,64.47,1,314,0,0,0,0,0,0,0,0,0,0,1,1
5469,93.2,0,1409,0,0,0,1,0,0,0,0,0,1,1,1
5468,97.9,0,477,0,0,0,1,0,0,0,0,0,1,1,0
3339,-1,0,-1,0,0,0,1,0,0,0,0,0,0,1,1
3338,69.26,1,241,0,0,0,0,0,0,0,0,0,0,0,1
1395,93.97,7,387,1,0,0,1,1,1,0,0,0,0,0,1
285966,75.15,0,845,0,0,0,0,0,0,0,0,0,0,0,0
79038,83.73,0,252,0,0,0,0,0,0,0,0,0,0,0,0
136332,73.16,0,825,0,0,0,0,0,0,1,0,0,0,1,0
284565,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
125704,80.22,0,278,0,0,0,0,0,0,0,0,0,0,0,0
79901,72.0,6,228,0,0,0,0,0,0,0,0,0,0,1,1
79031,87.97,0,239,0,0,0,0,0,0,0,0,0,0,0,0
79033,99.23,0,259,0,0,0,0,0,0,0,0,0,0,1,0
79034,94.65,0,449,0,0,0,0,0,0,0,0,0,0,0,0
79035,92.42,0,211,0,0,0,0,0,0,0,0,0,0,1,0
79036,91.02,0,176,0,0,0,0,0,0,0,0,0,0,0,0
79037,58.03,3,326,0,0,0,1,0,0,0,0,0,0,0,1
101929519,-1,0,-1,0,0,0,1,0,0,0,0,0,0,1,1
5223,97.24,0,254,0,0,0,0,0,0,0,0,1,0,1,0
101929849,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
390437,86.69,7,308,1,0,0,1,1,1,0,0,0,0,0,1
79609,86.9,0,229,0,0,0,0,0,0,0,0,0,0,1,0
282973,94.22,1,844,0,0,0,0,0,0,0,0,0,0,1,0
5050,96.12,0,231,0,0,0,0,0,0,0,0,0,0,1,0
79608,80.86,1,397,0,0,0,0,0,0,0,0,0,0,1,1
282974,93.2,0,442,0,0,0,0,0,0,0,0,0,0,1,0
115677,64.51,0,542,0,0,0,0,0,0,0,0,0,0,1,1
3812,-1,1,-1,0,0,0,1,0,0,0,0,0,0,1,1
375791,71.83,0,184,0,0,0,0,0,0,0,0,0,0,1,0
375790,82.0,0,1766,0,0,0,1,0,1,1,0,1,0,1,1
254863,87.61,2,113,0,0,0,0,0,0,0,0,0,0,0,1
285613,83.83,1,303,0,0,0,0,0,0,0,0,0,0,1,1
286133,86.82,1,495,0,0,0,1,0,0,0,0,0,0,0,1
9647,79.07,0,454,0,0,0,0,0,0,0,0,0,0,1,0
51248,97.14,0,172,0,0,0,0,0,0,0,0,0,0,0,1
114984,80.87,0,140,0,0,0,0,0,0,0,0,0,0,0,0
114987,83.11,0,367,0,0,0,0,0,0,0,0,0,0,0,0
79295,-1,7,-1,1,0,0,1,1,1,0,0,0,0,0,1
390436,-1,7,-1,1,0,0,1,1,1,0,0,0,0,0,1
79290,83.44,7,328,1,0,0,1,1,1,0,0,0,0,0,1
100131107,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
2014,92.11,3,163,0,0,0,0,0,0,0,0,0,0,0,1
3816,63.06,0,160,0,0,0,0,0,0,0,0,0,0,1,0
340578,81.28,0,463,0,0,0,0,0,0,0,0,0,0,0,0
3817,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
339221,83.43,1,468,0,0,0,0,0,0,0,0,1,0,1,1
284695,87.12,0,582,0,0,0,0,0,0,0,0,0,0,1,1
284697,71.05,0,378,0,0,0,0,0,0,0,0,0,0,0,0
8935,87.74,0,359,0,0,0,0,0,0,0,0,0,0,1,1
222962,78.88,10,516,0,0,0,0,0,0,0,0,0,0,1,1
339229,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
222967,72.08,0,870,0,0,0,0,0,0,0,0,0,0,0,0
100506084,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
647087,93.62,0,47,0,0,1,0,0,0,0,0,0,0,0,0
256646,65.88,0,1132,0,0,0,0,0,0,0,0,0,0,1,0
525,96.7,0,471,0,0,0,0,0,0,0,0,0,0,1,1
526,99.02,0,511,0,0,0,0,0,0,0,0,0,0,1,1
527,90.97,4,155,0,0,0,0,0,0,0,0,0,0,1,1
29916,87.78,0,270,0,0,0,0,0,0,0,0,0,0,0,0
521,83.1,1,69,0,0,0,0,0,0,0,0,0,0,1,1
29914,91.72,9,338,0,0,0,0,0,0,0,0,0,0,1,1
523,97.73,0,617,0,0,0,0,0,0,0,0,0,0,1,1
83714,80.52,0,281,0,0,0,1,0,0,0,0,0,1,1,0
83715,80.71,0,854,0,0,0,0,0,0,0,0,0,0,1,1
100532736,-1,1,-1,0,0,0,0,0,0,0,0,0,0,1,0
29919,95.13,0,657,0,0,0,0,0,0,0,0,0,0,0,0
528,97.91,0,382,0,0,0,0,0,0,0,0,0,0,1,1
100532731,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
360226,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1
1234,82.2,6,352,1,0,0,1,1,1,0,0,0,0,1,1
1235,75.41,7,374,1,0,0,1,1,1,0,0,0,0,1,1
23660,77.56,0,839,0,0,0,0,0,0,0,0,0,0,1,0
1237,71.55,7,355,1,0,0,1,1,1,0,0,0,0,0,1
1230,80.0,7,355,1,0,0,1,1,1,0,0,0,0,1,1
8932,95.86,0,411,0,0,0,1,0,0,0,0,0,0,1,1
1232,69.25,7,355,1,0,0,1,1,1,0,0,0,0,1,1
1233,87.5,7,360,1,0,0,1,1,1,0,0,0,0,0,1
100533467,-1,0,-1,0,0,0,0,0,0,0,0,1,0,1,1
23491,55.89,0,571,0,0,0,0,0,0,0,0,0,0,1,1
126231,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
1238,72.32,7,384,1,0,0,1,1,1,0,0,0,0,0,1
89822,-1,6,-1,0,0,0,0,0,0,1,0,0,0,0,1
8287,-1,0,-1,0,0,0,1,0,0,0,0,1,0,1,1
8284,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
1964,100.0,0,144,0,0,0,0,0,0,0,0,0,0,0,0
200185,97.37,3,162,0,0,0,0,0,0,0,0,0,0,1,1
5718,93.64,0,436,0,0,0,0,0,0,0,0,0,0,1,0
195814,82.14,3,309,0,0,0,0,0,0,0,0,0,0,1,1
100291626,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
8288,88.89,0,715,0,0,0,0,0,0,0,0,0,0,1,0
8289,95.63,0,2068,0,0,0,1,0,0,0,0,0,0,1,1
25970,93.73,0,335,0,0,0,0,0,0,0,0,0,0,0,1
6509,78.84,9,234,0,0,0,0,0,0,1,0,0,0,0,1
6508,95.54,13,1232,0,0,0,0,0,0,0,0,0,0,1,1
25974,82.66,0,282,0,0,0,0,0,0,0,0,0,0,1,0
142940,81.66,0,349,0,0,0,0,0,0,0,0,0,0,1,0
25976,92.25,0,657,0,0,0,1,0,0,0,0,1,0,1,1
25977,91.34,0,275,0,0,0,0,0,0,0,0,0,0,0,1
25978,99.53,0,213,0,0,0,0,0,0,0,0,0,0,1,1
6502,88.14,1,410,0,0,0,0,0,0,0,0,0,0,1,0
101929141,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
6500,96.25,0,160,0,0,0,0,0,0,0,0,0,0,1,1
6507,96.87,7,542,0,0,0,0,0,0,0,0,0,0,1,1
6506,95.09,9,579,0,0,0,0,0,0,0,0,0,0,0,1
6505,91.03,7,524,0,0,0,0,0,0,0,0,0,0,0,1
6504,58.26,1,335,0,0,0,1,0,0,0,0,0,0,0,1
1965,99.05,0,315,0,1,0,0,0,0,0,0,0,0,0,0
144165,93.38,0,831,0,0,0,0,0,0,0,0,0,0,1,1
388730,74.57,1,255,0,0,0,0,0,0,0,0,0,0,0,1
4676,94.13,0,375,0,0,0,0,0,0,0,0,0,0,1,0
283742,88.86,0,433,0,0,0,0,0,0,0,0,0,0,0,0
65997,94.35,0,248,0,0,0,0,0,0,0,0,0,0,1,0
163882,62.96,1,616,0,0,0,0,0,0,0,0,0,0,0,1
401115,96.88,0,128,0,0,0,0,0,0,0,0,0,0,1,0
100287718,79.08,0,251,0,0,0,0,0,0,0,0,0,0,0,0
3809,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,1
4987,93.24,7,370,0,0,0,1,1,1,0,0,0,0,1,1
55837,85.66,0,285,0,0,0,0,0,0,0,0,0,0,1,0
286128,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
101060085,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
51079,84.72,1,144,0,0,0,0,0,0,0,0,0,0,1,1
3801,92.8,0,833,0,0,0,0,0,0,0,0,0,0,1,1
3800,98.22,0,957,0,0,0,0,0,0,0,0,0,0,1,1
23480,100.0,1,68,0,0,0,0,0,0,0,0,0,0,1,1
4904,88.89,0,294,0,0,0,0,0,0,0,0,0,0,1,0
8462,74.46,0,512,0,0,0,0,0,0,0,0,0,0,1,0
8463,85.68,0,411,0,0,0,0,0,0,0,0,0,0,1,1
8460,96.19,0,376,0,0,0,0,0,0,0,0,0,0,1,1
8467,97.81,0,1052,0,1,0,0,0,0,0,0,0,0,1,1
8464,92.51,0,267,0,0,0,0,0,0,0,0,1,0,1,1
102725373,-1,1,-1,0,0,0,0,0,0,0,0,0,0,1,1
8468,71.69,0,282,0,0,0,0,0,0,0,0,0,0,1,0
4670,95.62,0,712,0,0,0,1,0,0,0,0,0,0,1,1
653857,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1
4074,88.16,1,191,0,0,0,1,0,0,0,0,0,0,0,1
155051,89.44,0,182,0,0,0,0,0,0,0,0,0,0,0,0
92342,70.43,0,372,0,0,0,0,0,0,0,0,0,0,1,0
92345,62.3,0,249,0,1,0,0,0,0,0,0,0,0,1,0
92344,71.03,0,214,0,0,0,0,0,0,0,0,0,0,0,0
92346,56.61,0,183,0,0,0,0,0,0,0,0,0,0,0,0
1967,92.79,0,305,0,1,0,0,0,0,0,0,0,0,1,1
54939,95.24,0,167,0,0,0,0,0,0,0,0,0,0,0,0
7559,80.52,0,697,0,0,0,0,0,0,0,0,0,0,1,0
79774,87.23,0,336,0,0,0,0,0,0,0,0,1,0,1,0
8459,88.08,1,431,0,0,0,0,0,0,0,0,0,0,1,1
7553,78.28,0,742,0,0,0,0,0,0,0,0,0,0,1,0
7552,96.03,0,807,0,0,0,0,0,0,0,0,0,0,1,0
7551,87.56,0,410,0,0,0,0,0,0,0,0,0,0,1,1
50515,96.88,1,352,0,0,0,1,0,0,0,0,0,0,1,1
50512,75.77,1,605,0,0,0,0,0,0,0,0,0,0,1,1
7556,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1
7555,100.0,0,170,0,0,0,0,0,0,0,0,0,0,1,0
50511,66.81,0,242,0,0,0,0,0,0,0,0,0,0,1,0
101930056,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
284098,75.99,13,504,0,0,0,0,0,0,0,0,0,0,1,1
55278,86.96,0,528,0,0,0,0,0,0,0,0,1,0,1,0
55279,82.82,0,581,0,0,0,0,0,0,0,0,0,0,1,0
51077,98.48,0,198,0,1,0,0,0,0,0,0,0,0,1,1
55274,97.07,0,496,0,0,0,0,0,0,0,0,0,0,0,0
55275,95.79,0,641,0,0,0,0,0,0,0,0,0,0,0,1
55276,92.69,0,473,0,0,0,0,0,0,0,0,0,0,1,0
55277,87.43,0,575,0,0,0,0,0,0,0,0,0,0,1,0
55270,86.59,0,164,0,0,0,0,0,0,0,0,0,0,1,0
55272,96.2,0,184,0,1,0,0,0,0,0,0,0,0,1,1
647286,73.74,0,198,0,0,0,0,0,0,0,0,0,0,0,0
84826,79.72,4,215,0,0,0,0,0,0,0,0,0,0,0,1
246100,-1,1,-1,0,0,0,0,0,0,0,0,0,0,1,0
84824,60.51,1,293,0,0,0,1,0,0,0,0,0,0,1,0
84823,81.12,0,620,0,0,0,0,0,0,0,0,0,0,1,1
51050,91.47,0,258,0,0,0,0,0,0,0,0,1,0,1,0
57634,85.65,0,3123,0,0,0,0,0,0,0,0,0,0,1,1
4174,96.9,0,732,0,0,0,0,0,0,0,0,0,0,1,1
4175,96.1,0,821,0,0,0,0,0,0,0,0,0,0,1,1
4176,95.4,0,543,0,0,0,0,0,0,0,0,0,0,1,1
57143,77.23,0,484,0,0,0,0,0,0,0,0,0,0,1,0
4170,90.85,1,197,0,0,0,0,0,0,1,0,0,0,1,1
4171,96.02,0,904,0,0,0,0,0,0,0,0,0,0,1,1
64834,91.92,7,198,0,0,0,0,0,0,0,0,0,0,0,1
4173,95.13,0,863,0,0,0,0,0,0,0,0,0,0,1,1
64838,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1
64839,97.29,2,712,0,0,0,0,0,0,0,0,0,0,1,0
100132476,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
4179,49.57,1,377,0,0,0,1,0,0,0,0,0,0,1,1
63922,81.87,0,557,0,0,0,0,0,0,0,0,0,0,1,0
342931,55.83,0,287,0,0,0,0,0,0,0,0,0,0,0,0
100996693,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1
342933,43.46,0,495,0,0,0,0,0,0,0,0,0,0,0,0
642778,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1
29850,83.02,5,1165,0,0,0,1,0,0,1,0,0,0,0,1
57631,91.94,0,601,0,0,0,0,0,0,0,0,0,0,1,0
9270,94.47,0,200,0,0,0,1,0,0,0,0,0,0,1,0
3963,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
348938,80.79,9,447,0,0,0,1,0,0,0,0,0,0,1,1
994,81.16,0,502,0,0,0,0,0,0,0,0,0,0,1,1
348932,74.96,12,628,0,0,0,0,0,0,1,0,0,0,0,1
1548,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1
90338,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
23405,92.83,0,1829,0,0,0,0,0,0,0,0,0,0,1,0
440515,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1
2158,74.24,0,418,0,0,0,0,0,0,0,0,0,0,1,1
57455,75.66,0,1373,0,0,0,0,0,0,0,0,0,0,1,0
92960,75.52,1,220,0,0,0,0,0,0,0,0,0,0,0,1
119559,60.38,6,328,0,0,0,0,0,0,0,0,0,0,0,1
991,94.99,0,499,0,0,0,0,0,0,0,0,0,0,1,1
64149,89.29,0,396,0,0,0,0,0,0,0,0,0,0,0,0
6207,100.0,0,151,0,1,0,0,0,0,0,0,0,0,1,1
7390,70.55,0,292,0,0,0,0,0,0,0,0,1,0,1,0
993,84.19,0,289,0,0,0,0,0,0,0,0,0,0,1,1
159195,77.7,0,1684,0,0,0,0,0,0,0,0,0,0,1,0
1549,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1
26191,69.14,0,807,0,0,0,1,0,0,0,0,0,0,1,0
57451,98.23,1,2765,0,0,0,0,0,0,0,0,0,0,1,1
2222,86.61,1,476,0,0,0,0,0,0,0,0,1,0,1,1
55009,64.89,1,132,0,0,0,0,0,0,0,0,0,0,0,0
2220,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
644096,79.66,0,115,0,0,0,0,0,0,0,0,0,0,1,1
5924,91.3,0,1237,0,0,0,0,0,0,0,0,0,0,1,1
9278,85.58,0,634,0,0,0,1,0,0,0,0,0,1,1,0
5926,77.66,0,1277,0,0,0,0,0,0,0,0,0,0,1,1
5927,96.69,0,1690,0,0,0,0,0,0,0,0,1,0,1,1
5920,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0
5921,98.96,0,870,0,0,0,1,0,0,1,0,1,0,1,1
5922,87.38,0,633,0,0,0,0,0,0,0,0,1,0,1,1
10724,91.59,0,863,0,0,0,0,0,0,0,0,1,0,1,1
94027,-1,1,-1,0,0,0,1,0,1,0,0,0,0,0,0
50509,82.02,0,1745,0,0,0,1,0,0,0,0,0,0,0,0
5297,98.24,3,854,0,0,0,0,0,0,0,0,0,0,1,1
100288801,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
5928,100.0,0,390,0,0,0,0,0,0,0,0,1,0,1,1
5929,99.25,1,573,0,0,0,0,0,0,0,0,0,0,1,1
51073,80.57,0,263,0,1,0,0,0,0,0,0,0,0,0,1
6238,85.27,1,977,0,1,0,1,0,0,0,0,0,0,0,1
284417,70.87,6,233,0,0,0,0,0,0,0,0,0,0,0,1
10054,94.53,0,640,0,0,0,0,0,0,0,0,1,0,1,0
440533,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
81543,80.54,1,257,0,0,0,0,0,0,0,0,0,0,0,1
10721,71.43,0,2591,0,0,0,0,0,0,0,0,0,0,1,1
284415,52.38,1,148,0,0,0,0,0,0,0,0,0,0,0,1
7398,88.66,0,785,0,0,0,0,0,0,0,0,0,0,1,1
646450,61.73,1,290,0,0,0,0,0,0,0,0,0,0,1,1
4507,92.93,0,283,0,0,0,0,0,0,0,0,0,0,1,0
4501,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
